permit_identifier,program_report_form_set_id,program_report_form_id,sewer_overflow_bypass_event_key,sewer_overflow_bypass_event_id_ext,sewer_overflow_bypass_description_text,sewer_overflow_bypass_reporting_requirement_code,sewer_overflow_reporting_requirement_desc,wet_weather_occurance_indicator,sewer_overflow_structure_type_code,sewer_overflow_structure_type_desc,sewer_overflow_structure_type_code_other_text,collection_system_identifier,permitted_feature_identifier,latitude,longitude,sewer_overflow_bypass_duration_hours,sewer_overflow_bypass_start_datetime,sewer_overflow_bypass_end_datetime,discharge_quantification_method_code,discharge_quantification_method_desc,sewer_overflow_bypass_discharge_volume_gallons,sewer_overflow_bypass_discharge_rate_gph,anticipated_bypass_text,anticipated_bypass_expect_limit_violation,anticipated_bypass_expect_limit_violation_text,payload_id,transaction_type,current_report_form_flag,replaced_date,replacing_payload_id,permit_identifier_coll,collection_system_identifier_coll,collection_system_name,collection_system_owner_type_code,collection_system_owner_type_desc,collection_system_population,percent_collection_system_css,payload_id_coll,received_date,transaction_type_coll,current_report_flag,replaced_date_coll,replacing_payload_id_coll,replacing_transaction_type
NN0021555,1,1,3074,1,By pass activated sludge process to make air leak ,2,Other noncompliance reporting,N,OTH,Other,air line leak.,001,,35.641052,-109.080092,31.0,2024-05-07 10:00:00,2024-05-08 17:00:00,BPJ,Best Professional Judgement,450000.0,,,,,278577145,N,Y,,,NN0021555,001,WINDOW ROCK Collection System,TRB,Tribal Government,12234.0,0.0,278352614.0,2025-03-04 17:33:32,R,Y,,,
NN0021555,1,1,3074,1,By pass activated sludge process to make air leak ,2,Other noncompliance reporting,N,OTH,Other,air line leak.,001,,35.641052,-109.080092,31.0,2024-05-07 10:00:00,2024-05-08 17:00:00,BPJ,Best Professional Judgement,450000.0,,,,,278577145,N,Y,,,NN0021555,001,WINDOW ROCK Collection System,TRB,Tribal Government,12234.0,0.0,275896088.0,2025-01-31 08:38:48,R,N,2025-03-04,278352614.0,R
NN0021555,10,1,2374,1,The blockage was caused by tree roots in 8-inch li,1,5-day reporting for noncompliance that may endanger health or the environment,N,OTH,Other,blockage was in an 8-inch VCP sewer line.,001,,35.652346,-109.102738,4.0,2025-02-16 10:00:00,2025-02-16 14:00:00,BPJ,Best Professional Judgement,500.0,,,,,277057221,N,N,2025-03-06,278577475.0,NN0021555,001,WINDOW ROCK Collection System,TRB,Tribal Government,12234.0,0.0,278352614.0,2025-03-04 17:33:32,R,Y,,,
NN0021555,10,1,2374,1,The blockage was caused by tree roots in 8-inch li,1,5-day reporting for noncompliance that may endanger health or the environment,N,OTH,Other,blockage was in an 8-inch VCP sewer line.,001,,35.652346,-109.102738,4.0,2025-02-16 10:00:00,2025-02-16 14:00:00,BPJ,Best Professional Judgement,500.0,,,,,277057221,N,N,2025-03-06,278577475.0,NN0021555,001,WINDOW ROCK Collection System,TRB,Tribal Government,12234.0,0.0,275896088.0,2025-01-31 08:38:48,R,N,2025-03-04,278352614.0,R
NN0021555,10,1,2563,1,The blockage was caused by tree roots in 8-inch li,1,5-day reporting for noncompliance that may endanger health or the environment,N,OTH,Other,blockage was in an 8-inch VCP sewer line.,001,,35.652346,-109.102738,4.0,2025-02-16 12:00:00,2025-02-16 16:00:00,BPJ,Best Professional Judgement,500.0,,,,,278577475,N,Y,,,NN0021555,001,WINDOW ROCK Collection System,TRB,Tribal Government,12234.0,0.0,278352614.0,2025-03-04 17:33:32,R,Y,,,
NN0021555,10,1,2563,1,The blockage was caused by tree roots in 8-inch li,1,5-day reporting for noncompliance that may endanger health or the environment,N,OTH,Other,blockage was in an 8-inch VCP sewer line.,001,,35.652346,-109.102738,4.0,2025-02-16 12:00:00,2025-02-16 16:00:00,BPJ,Best Professional Judgement,500.0,,,,,278577475,N,Y,,,NN0021555,001,WINDOW ROCK Collection System,TRB,Tribal Government,12234.0,0.0,275896088.0,2025-01-31 08:38:48,R,N,2025-03-04,278352614.0,R
NN0021555,11,1,3796,1,Sewer over flow from collection manhole.,1,5-day reporting for noncompliance that may endanger health or the environment,N,MAN,Manhole,,001,,35.743944,-109.074167,3.5,2025-06-10 00:00:00,2025-06-10 03:30:00,BPJ,Best Professional Judgement,500.0,,,,,285300636,N,Y,,,NN0021555,001,WINDOW ROCK Collection System,TRB,Tribal Government,12234.0,0.0,278352614.0,2025-03-04 17:33:32,R,Y,,,
NN0021555,11,1,3796,1,Sewer over flow from collection manhole.,1,5-day reporting for noncompliance that may endanger health or the environment,N,MAN,Manhole,,001,,35.743944,-109.074167,3.5,2025-06-10 00:00:00,2025-06-10 03:30:00,BPJ,Best Professional Judgement,500.0,,,,,285300636,N,Y,,,NN0021555,001,WINDOW ROCK Collection System,TRB,Tribal Government,12234.0,0.0,275896088.0,2025-01-31 08:38:48,R,N,2025-03-04,278352614.0,R
NN0021555,14,1,4445,1,Bypass treatment into the lagoon due to rain infiltration,1,5-day reporting for noncompliance that may endanger health or the environment,Y,OTH,Other,Collection infiltration.,001,,35.641052,-109.080092,22.0,2025-09-28 14:00:00,2025-09-29 12:00:00,OTH,Other,414888.0,,,,,293114908,N,Y,,,NN0021555,001,WINDOW ROCK Collection System,TRB,Tribal Government,12234.0,0.0,278352614.0,2025-03-04 17:33:32,R,Y,,,
NN0021555,14,1,4445,1,Bypass treatment into the lagoon due to rain infiltration,1,5-day reporting for noncompliance that may endanger health or the environment,Y,OTH,Other,Collection infiltration.,001,,35.641052,-109.080092,22.0,2025-09-28 14:00:00,2025-09-29 12:00:00,OTH,Other,414888.0,,,,,293114908,N,Y,,,NN0021555,001,WINDOW ROCK Collection System,TRB,Tribal Government,12234.0,0.0,275896088.0,2025-01-31 08:38:48,R,N,2025-03-04,278352614.0,R
NN0021555,2,1,3076,1,Sewer overflow at the Window Rock Town Housing.,1,5-day reporting for noncompliance that may endanger health or the environment,N,MAN,Manhole,,001,,35.678528,-109.057428,4.0,2024-05-14 18:00:00,2024-05-14 22:00:00,BPJ,Best Professional Judgement,100.0,,,,,278577147,N,Y,,,NN0021555,001,WINDOW ROCK Collection System,TRB,Tribal Government,12234.0,0.0,278352614.0,2025-03-04 17:33:32,R,Y,,,
NN0021555,2,1,3076,1,Sewer overflow at the Window Rock Town Housing.,1,5-day reporting for noncompliance that may endanger health or the environment,N,MAN,Manhole,,001,,35.678528,-109.057428,4.0,2024-05-14 18:00:00,2024-05-14 22:00:00,BPJ,Best Professional Judgement,100.0,,,,,278577147,N,Y,,,NN0021555,001,WINDOW ROCK Collection System,TRB,Tribal Government,12234.0,0.0,275896088.0,2025-01-31 08:38:48,R,N,2025-03-04,278352614.0,R
NN0021555,4,1,2989,1,SSO Reported by Customer FB,1,5-day reporting for noncompliance that may endanger health or the environment,N,MAN,Manhole,,001,,35.745482,-109.069337,23.0,2024-07-29 17:00:00,2024-07-30 16:00:00,BPJ,Best Professional Judgement,499.1,,,,,278577230,N,Y,,,NN0021555,001,WINDOW ROCK Collection System,TRB,Tribal Government,12234.0,0.0,278352614.0,2025-03-04 17:33:32,R,Y,,,
NN0021555,4,1,2989,1,SSO Reported by Customer FB,1,5-day reporting for noncompliance that may endanger health or the environment,N,MAN,Manhole,,001,,35.745482,-109.069337,23.0,2024-07-29 17:00:00,2024-07-30 16:00:00,BPJ,Best Professional Judgement,499.1,,,,,278577230,N,Y,,,NN0021555,001,WINDOW ROCK Collection System,TRB,Tribal Government,12234.0,0.0,275896088.0,2025-01-31 08:38:48,R,N,2025-03-04,278352614.0,R
NN0021555,4,1,2990,2,SSO Reported by Customer DM,1,5-day reporting for noncompliance that may endanger health or the environment,N,MAN,Manhole,,001,,35.757029,-109.082937,24.0,2024-07-30 15:00:00,2024-07-31 15:00:00,BPJ,Best Professional Judgement,10.0,,,,,278577230,N,Y,,,NN0021555,001,WINDOW ROCK Collection System,TRB,Tribal Government,12234.0,0.0,278352614.0,2025-03-04 17:33:32,R,Y,,,
NN0021555,4,1,2990,2,SSO Reported by Customer DM,1,5-day reporting for noncompliance that may endanger health or the environment,N,MAN,Manhole,,001,,35.757029,-109.082937,24.0,2024-07-30 15:00:00,2024-07-31 15:00:00,BPJ,Best Professional Judgement,10.0,,,,,278577230,N,Y,,,NN0021555,001,WINDOW ROCK Collection System,TRB,Tribal Government,12234.0,0.0,275896088.0,2025-01-31 08:38:48,R,N,2025-03-04,278352614.0,R
NN0021555,9,1,2303,1,Blower #1 replaced and locked up #2 &amp; #3 are being,1,5-day reporting for noncompliance that may endanger health or the environment,N,OTH,Other,Blower #1 replaced and locked up #2 &amp; #3 are being,001,,35.641218,-109.080193,0.0,2025-01-19 11:00:00,,OTH,Other,15600000.0,,,,,275408956,N,N,2025-03-06,278577423.0,NN0021555,001,WINDOW ROCK Collection System,TRB,Tribal Government,12234.0,0.0,278352614.0,2025-03-04 17:33:32,R,Y,,,
NN0021555,9,1,2303,1,Blower #1 replaced and locked up #2 &amp; #3 are being,1,5-day reporting for noncompliance that may endanger health or the environment,N,OTH,Other,Blower #1 replaced and locked up #2 &amp; #3 are being,001,,35.641218,-109.080193,0.0,2025-01-19 11:00:00,,OTH,Other,15600000.0,,,,,275408956,N,N,2025-03-06,278577423.0,NN0021555,001,WINDOW ROCK Collection System,TRB,Tribal Government,12234.0,0.0,275896088.0,2025-01-31 08:38:48,R,N,2025-03-04,278352614.0,R
NN0021555,9,1,2877,1,Blower #1 replaced and locked up #2 &amp; #3 are being,1,5-day reporting for noncompliance that may endanger health or the environment,N,OTH,Other,Blower #1 replaced and locked up #2 &amp; #3 are being,001,,35.641218,-109.080193,,2025-01-19 13:00:00,,OTH,Other,15600000.0,,,,,278577422,N,N,2025-03-06,278577423.0,NN0021555,001,WINDOW ROCK Collection System,TRB,Tribal Government,12234.0,0.0,278352614.0,2025-03-04 17:33:32,R,Y,,,
NN0021555,9,1,2877,1,Blower #1 replaced and locked up #2 &amp; #3 are being,1,5-day reporting for noncompliance that may endanger health or the environment,N,OTH,Other,Blower #1 replaced and locked up #2 &amp; #3 are being,001,,35.641218,-109.080193,,2025-01-19 13:00:00,,OTH,Other,15600000.0,,,,,278577422,N,N,2025-03-06,278577423.0,NN0021555,001,WINDOW ROCK Collection System,TRB,Tribal Government,12234.0,0.0,275896088.0,2025-01-31 08:38:48,R,N,2025-03-04,278352614.0,R
NN0021555,9,2,2363,1,Blower #1 motor bearings went out.,1,5-day reporting for noncompliance that may endanger health or the environment,N,OTH,Other,Blower #1 motor bearings went out.,001,,35.641052,-109.080092,77.0,2025-01-19 10:00:00,2025-01-22 15:00:00,OTH,Other,15600000.0,,,,,276835651,N,N,2025-03-06,278577423.0,NN0021555,001,WINDOW ROCK Collection System,TRB,Tribal Government,12234.0,0.0,278352614.0,2025-03-04 17:33:32,R,Y,,,
NN0021555,9,2,2363,1,Blower #1 motor bearings went out.,1,5-day reporting for noncompliance that may endanger health or the environment,N,OTH,Other,Blower #1 motor bearings went out.,001,,35.641052,-109.080092,77.0,2025-01-19 10:00:00,2025-01-22 15:00:00,OTH,Other,15600000.0,,,,,276835651,N,N,2025-03-06,278577423.0,NN0021555,001,WINDOW ROCK Collection System,TRB,Tribal Government,12234.0,0.0,275896088.0,2025-01-31 08:38:48,R,N,2025-03-04,278352614.0,R
NN0021555,9,2,2878,1,Blower #1 motor bearings went out.,1,5-day reporting for noncompliance that may endanger health or the environment,N,OTH,Other,Blower #1 motor bearings went out.,001,,35.641052,-109.080092,77.0,2025-01-19 12:00:00,2025-01-22 17:00:00,OTH,Other,15600000.0,,,,,278577423,N,Y,,,NN0021555,001,WINDOW ROCK Collection System,TRB,Tribal Government,12234.0,0.0,278352614.0,2025-03-04 17:33:32,R,Y,,,
NN0021555,9,2,2878,1,Blower #1 motor bearings went out.,1,5-day reporting for noncompliance that may endanger health or the environment,N,OTH,Other,Blower #1 motor bearings went out.,001,,35.641052,-109.080092,77.0,2025-01-19 12:00:00,2025-01-22 17:00:00,OTH,Other,15600000.0,,,,,278577423,N,Y,,,NN0021555,001,WINDOW ROCK Collection System,TRB,Tribal Government,12234.0,0.0,275896088.0,2025-01-31 08:38:48,R,N,2025-03-04,278352614.0,R
NN0030344,1,1,3050,1,Sewer over flow from the MBR train #2.,1,5-day reporting for noncompliance that may endanger health or the environment,N,OTH,Other,Sewer over flow from the MBR train #2.,001,,35.171841,-111.254129,5.83,2024-04-15 04:00:00,2024-04-15 09:50:00,BPJ,Best Professional Judgement,20000.0,,,,,278577121,N,Y,,,NN0030344,001,TWIN ARROWS WWTP Collection System,TRB,Tribal Government,14800.0,0.0,278352825.0,2025-03-04 17:33:32,R,Y,,,
NN0030344,1,1,3050,1,Sewer over flow from the MBR train #2.,1,5-day reporting for noncompliance that may endanger health or the environment,N,OTH,Other,Sewer over flow from the MBR train #2.,001,,35.171841,-111.254129,5.83,2024-04-15 04:00:00,2024-04-15 09:50:00,BPJ,Best Professional Judgement,20000.0,,,,,278577121,N,Y,,,NN0030344,001,TWIN ARROWS WWTP Collection System,TRB,Tribal Government,14800.0,0.0,275896278.0,2025-01-31 08:38:48,R,N,2025-03-04,278352825.0,R
NN0030344,2,1,2991,1,SSO at WWTP Facility,1,5-day reporting for noncompliance that may endanger health or the environment,N,PUM,Pumping Station,,001,,35.169891,-111.25582,15.0,2024-08-01 20:00:00,2024-08-02 11:00:00,BPJ,Best Professional Judgement,25000.0,,,,,278577231,N,Y,,,NN0030344,001,TWIN ARROWS WWTP Collection System,TRB,Tribal Government,14800.0,0.0,278352825.0,2025-03-04 17:33:32,R,Y,,,
NN0030344,2,1,2991,1,SSO at WWTP Facility,1,5-day reporting for noncompliance that may endanger health or the environment,N,PUM,Pumping Station,,001,,35.169891,-111.25582,15.0,2024-08-01 20:00:00,2024-08-02 11:00:00,BPJ,Best Professional Judgement,25000.0,,,,,278577231,N,Y,,,NN0030344,001,TWIN ARROWS WWTP Collection System,TRB,Tribal Government,14800.0,0.0,275896278.0,2025-01-31 08:38:48,R,N,2025-03-04,278352825.0,R
NN0030344,3,1,3663,1,MBR Train #2 overflow due to VFD tripping out.,1,5-day reporting for noncompliance that may endanger health or the environment,N,OTH,Other,MBR Train #2 overflow due to VFD tripping out.,001,,35.169792,-111.25582,0.5,2025-05-10 14:30:00,2025-05-10 15:00:00,BPJ,Best Professional Judgement,300.0,,,,,283420839,N,Y,,,NN0030344,001,TWIN ARROWS WWTP Collection System,TRB,Tribal Government,14800.0,0.0,278352825.0,2025-03-04 17:33:32,R,Y,,,
NN0030344,3,1,3663,1,MBR Train #2 overflow due to VFD tripping out.,1,5-day reporting for noncompliance that may endanger health or the environment,N,OTH,Other,MBR Train #2 overflow due to VFD tripping out.,001,,35.169792,-111.25582,0.5,2025-05-10 14:30:00,2025-05-10 15:00:00,BPJ,Best Professional Judgement,300.0,,,,,283420839,N,Y,,,NN0030344,001,TWIN ARROWS WWTP Collection System,TRB,Tribal Government,14800.0,0.0,275896278.0,2025-01-31 08:38:48,R,N,2025-03-04,278352825.0,R
PR0020427,1,1,4013,1,EA BARAHONA 1 (PS),2,Other noncompliance reporting,N,PUM,Pumping Station,,001,,18.356666,-66.43638,0.28,2025-08-15 15:40:00,2025-08-15 15:57:00,MOD,Modeling,1700.0,,,,,290200766,N,Y,,,PR0020427,001,PRASA CIALES WWTP COLLECTION SYSTEM,STF,State Government,6714.0,0.0,278351444.0,2025-03-04 17:33:32,R,Y,,,
PR0020427,1,1,4013,1,EA BARAHONA 1 (PS),2,Other noncompliance reporting,N,PUM,Pumping Station,,001,,18.356666,-66.43638,0.28,2025-08-15 15:40:00,2025-08-15 15:57:00,MOD,Modeling,1700.0,,,,,290200766,N,Y,,,PR0020427,001,PRASA CIALES WWTP COLLECTION SYSTEM,STF,State Government,6714.0,0.0,275894921.0,2025-01-31 08:38:48,R,N,2025-03-04,278351444.0,R
PR0020427,2,1,4134,1,PAS CIALES (WWTP),2,Other noncompliance reporting,N,OTH,Other,NONE POTABLE WALTER VALVE WAS REMAIN OPEN,001,,18.345833,-66.46805,0.17,2025-08-30 12:30:00,2025-08-30 12:40:00,MOD,Modeling,1000.0,,,,,291221608,N,Y,,,PR0020427,001,PRASA CIALES WWTP COLLECTION SYSTEM,STF,State Government,6714.0,0.0,278351444.0,2025-03-04 17:33:32,R,Y,,,
PR0020427,2,1,4134,1,PAS CIALES (WWTP),2,Other noncompliance reporting,N,OTH,Other,NONE POTABLE WALTER VALVE WAS REMAIN OPEN,001,,18.345833,-66.46805,0.17,2025-08-30 12:30:00,2025-08-30 12:40:00,MOD,Modeling,1000.0,,,,,291221608,N,Y,,,PR0020427,001,PRASA CIALES WWTP COLLECTION SYSTEM,STF,State Government,6714.0,0.0,275894921.0,2025-01-31 08:38:48,R,N,2025-03-04,278351444.0,R
PR0020427,3,1,5029,1,PAS CIALES (WWTP),2,Other noncompliance reporting,N,OTH,Other,PLANT TREATMENT AREA,001,,18.345833,-66.46805,0.03,2025-11-12 19:48:00,2025-11-12 19:50:00,MOD,Modeling,25.0,,,,,295749823,N,Y,,,PR0020427,001,PRASA CIALES WWTP COLLECTION SYSTEM,STF,State Government,6714.0,0.0,278351444.0,2025-03-04 17:33:32,R,Y,,,
PR0020427,3,1,5029,1,PAS CIALES (WWTP),2,Other noncompliance reporting,N,OTH,Other,PLANT TREATMENT AREA,001,,18.345833,-66.46805,0.03,2025-11-12 19:48:00,2025-11-12 19:50:00,MOD,Modeling,25.0,,,,,295749823,N,Y,,,PR0020427,001,PRASA CIALES WWTP COLLECTION SYSTEM,STF,State Government,6714.0,0.0,275894921.0,2025-01-31 08:38:48,R,N,2025-03-04,278351444.0,R
PR0020451,2,1,4135,1,EA ESTANCIAS DE PALMAREJO (PUMP STATION),2,Other noncompliance reporting,Y,PUM,Pumping Station,,001,,18.322583,-66.3095,0.23,2025-09-03 18:40:00,2025-09-03 18:54:00,MOD,Modeling,2100.0,,,,,291221815,N,Y,,,PR0020451,001,PRASA COROZAL WWTP COLLECTION SYSTEM,STF,State Government,7825.0,0.0,278351445.0,2025-03-04 17:33:32,R,Y,,,
PR0020451,2,1,4135,1,EA ESTANCIAS DE PALMAREJO (PUMP STATION),2,Other noncompliance reporting,Y,PUM,Pumping Station,,001,,18.322583,-66.3095,0.23,2025-09-03 18:40:00,2025-09-03 18:54:00,MOD,Modeling,2100.0,,,,,291221815,N,Y,,,PR0020451,001,PRASA COROZAL WWTP COLLECTION SYSTEM,STF,State Government,7825.0,0.0,275894922.0,2025-01-31 08:38:48,R,N,2025-03-04,278351445.0,R
PR0020451,3,1,4444,1,EA MARIA DEL CARMEN PUMP STATION,2,Other noncompliance reporting,N,PUM,Pumping Station,,001,,18.341111,-66.30194,0.5,2025-09-29 15:30:00,2025-09-29 16:00:00,MOD,Modeling,6750.0,,,,,293115166,N,Y,,,PR0020451,001,PRASA COROZAL WWTP COLLECTION SYSTEM,STF,State Government,7825.0,0.0,278351445.0,2025-03-04 17:33:32,R,Y,,,
PR0020451,3,1,4444,1,EA MARIA DEL CARMEN PUMP STATION,2,Other noncompliance reporting,N,PUM,Pumping Station,,001,,18.341111,-66.30194,0.5,2025-09-29 15:30:00,2025-09-29 16:00:00,MOD,Modeling,6750.0,,,,,293115166,N,Y,,,PR0020451,001,PRASA COROZAL WWTP COLLECTION SYSTEM,STF,State Government,7825.0,0.0,275894922.0,2025-01-31 08:38:48,R,N,2025-03-04,278351445.0,R
PR0020451,4,1,4774,1,EA MARIA DEL CARMEN PUMP STATION,2,Other noncompliance reporting,N,PUM,Pumping Station,,001,,18.341111,-66.30194,0.12,2025-10-07 17:40:00,2025-10-07 17:47:00,MOD,Modeling,1575.0,,,,,293723976,N,Y,,,PR0020451,001,PRASA COROZAL WWTP COLLECTION SYSTEM,STF,State Government,7825.0,0.0,278351445.0,2025-03-04 17:33:32,R,Y,,,
PR0020451,4,1,4774,1,EA MARIA DEL CARMEN PUMP STATION,2,Other noncompliance reporting,N,PUM,Pumping Station,,001,,18.341111,-66.30194,0.12,2025-10-07 17:40:00,2025-10-07 17:47:00,MOD,Modeling,1575.0,,,,,293723976,N,Y,,,PR0020451,001,PRASA COROZAL WWTP COLLECTION SYSTEM,STF,State Government,7825.0,0.0,275894922.0,2025-01-31 08:38:48,R,N,2025-03-04,278351445.0,R
PR0020460,1,1,4015,1,EA MAMEYAL (PUMP STATION),2,Other noncompliance reporting,Y,PUM,Pumping Station,,001,,18.471666,-66.26305,4.0,2025-08-16 16:15:00,2025-08-16 20:15:00,MOD,Modeling,36000.0,,,,,290212664,N,Y,,,PR0020460,001,PRASA DORADO WWTP COLLECTION SYSTEM,STF,State Government,24523.0,0.0,278351446.0,2025-03-04 17:33:32,R,Y,,,
PR0020460,1,1,4015,1,EA MAMEYAL (PUMP STATION),2,Other noncompliance reporting,Y,PUM,Pumping Station,,001,,18.471666,-66.26305,4.0,2025-08-16 16:15:00,2025-08-16 20:15:00,MOD,Modeling,36000.0,,,,,290212664,N,Y,,,PR0020460,001,PRASA DORADO WWTP COLLECTION SYSTEM,STF,State Government,24523.0,0.0,275894923.0,2025-01-31 08:38:48,R,N,2025-03-04,278351446.0,R
PR0020460,10,1,4197,1,EA MONTE ELENA (PUMP STATION),2,Other noncompliance reporting,N,PUM,Pumping Station,,001,,18.443888,-66.67472,0.5,2025-09-09 17:15:00,2025-09-09 17:45:00,MOD,Modeling,3000.0,,,,,291558615,N,Y,,,PR0020460,001,PRASA DORADO WWTP COLLECTION SYSTEM,STF,State Government,24523.0,0.0,278351446.0,2025-03-04 17:33:32,R,Y,,,
PR0020460,10,1,4197,1,EA MONTE ELENA (PUMP STATION),2,Other noncompliance reporting,N,PUM,Pumping Station,,001,,18.443888,-66.67472,0.5,2025-09-09 17:15:00,2025-09-09 17:45:00,MOD,Modeling,3000.0,,,,,291558615,N,Y,,,PR0020460,001,PRASA DORADO WWTP COLLECTION SYSTEM,STF,State Government,24523.0,0.0,275894923.0,2025-01-31 08:38:48,R,N,2025-03-04,278351446.0,R
PR0020460,11,1,4215,1,EA MONTE ELENA (PUMP STATION),2,Other noncompliance reporting,N,PUM,Pumping Station,,001,,18.443888,-66.28972,3.5,2025-09-12 16:50:00,2025-09-12 20:20:00,MOD,Modeling,31500.0,,,,,291793123,N,Y,,,PR0020460,001,PRASA DORADO WWTP COLLECTION SYSTEM,STF,State Government,24523.0,0.0,278351446.0,2025-03-04 17:33:32,R,Y,,,
PR0020460,11,1,4215,1,EA MONTE ELENA (PUMP STATION),2,Other noncompliance reporting,N,PUM,Pumping Station,,001,,18.443888,-66.28972,3.5,2025-09-12 16:50:00,2025-09-12 20:20:00,MOD,Modeling,31500.0,,,,,291793123,N,Y,,,PR0020460,001,PRASA DORADO WWTP COLLECTION SYSTEM,STF,State Government,24523.0,0.0,275894923.0,2025-01-31 08:38:48,R,N,2025-03-04,278351446.0,R
PR0020460,12,1,4759,1,PA DORADO (WWTP),1,5-day reporting for noncompliance that may endanger health or the environment,N,MAN,Manhole,,001,,18.456388,-66.25944,6.63,2025-10-04 12:30:00,2025-10-04 19:08:00,MOD,Modeling,59700.0,,,,,293590441,N,Y,,,PR0020460,001,PRASA DORADO WWTP COLLECTION SYSTEM,STF,State Government,24523.0,0.0,278351446.0,2025-03-04 17:33:32,R,Y,,,
PR0020460,12,1,4759,1,PA DORADO (WWTP),1,5-day reporting for noncompliance that may endanger health or the environment,N,MAN,Manhole,,001,,18.456388,-66.25944,6.63,2025-10-04 12:30:00,2025-10-04 19:08:00,MOD,Modeling,59700.0,,,,,293590441,N,Y,,,PR0020460,001,PRASA DORADO WWTP COLLECTION SYSTEM,STF,State Government,24523.0,0.0,275894923.0,2025-01-31 08:38:48,R,N,2025-03-04,278351446.0,R
PR0020460,13,1,4836,1,EA VILLA ALEGRIA (PUMP STATION),2,Other noncompliance reporting,N,PUM,Pumping Station,,001,,18.459305,-66.34355,0.67,2025-10-14 11:00:00,2025-10-14 11:40:00,MOD,Modeling,6000.0,,,,,294200039,N,Y,,,PR0020460,001,PRASA DORADO WWTP COLLECTION SYSTEM,STF,State Government,24523.0,0.0,278351446.0,2025-03-04 17:33:32,R,Y,,,
PR0020460,13,1,4836,1,EA VILLA ALEGRIA (PUMP STATION),2,Other noncompliance reporting,N,PUM,Pumping Station,,001,,18.459305,-66.34355,0.67,2025-10-14 11:00:00,2025-10-14 11:40:00,MOD,Modeling,6000.0,,,,,294200039,N,Y,,,PR0020460,001,PRASA DORADO WWTP COLLECTION SYSTEM,STF,State Government,24523.0,0.0,275894923.0,2025-01-31 08:38:48,R,N,2025-03-04,278351446.0,R
PR0020460,15,1,4838,1,PA DORADO (WWTP),2,Other noncompliance reporting,N,OTH,Other,SPLITTER BOX #3/ CHLORINE CONTACT CHAMBER PUMP PIT,001,,18.456388,-66.25944,3.13,2025-10-08 13:00:00,2025-10-08 16:08:00,MOD,Modeling,28200.0,,,,,294201210,N,Y,,,PR0020460,001,PRASA DORADO WWTP COLLECTION SYSTEM,STF,State Government,24523.0,0.0,278351446.0,2025-03-04 17:33:32,R,Y,,,
PR0020460,15,1,4838,1,PA DORADO (WWTP),2,Other noncompliance reporting,N,OTH,Other,SPLITTER BOX #3/ CHLORINE CONTACT CHAMBER PUMP PIT,001,,18.456388,-66.25944,3.13,2025-10-08 13:00:00,2025-10-08 16:08:00,MOD,Modeling,28200.0,,,,,294201210,N,Y,,,PR0020460,001,PRASA DORADO WWTP COLLECTION SYSTEM,STF,State Government,24523.0,0.0,275894923.0,2025-01-31 08:38:48,R,N,2025-03-04,278351446.0,R
PR0020460,16,1,4857,1,PA DORADO (WWTP),2,Other noncompliance reporting,Y,OTH,Other,SPLITTER BOX #3/ CHLORINE CONTACT CHAMBER PUMP PIT,001,,18.456388,-66.25944,8.5,2025-10-16 12:30:00,2025-10-16 21:00:00,MOD,Modeling,51000.0,,,,,294314113,N,Y,,,PR0020460,001,PRASA DORADO WWTP COLLECTION SYSTEM,STF,State Government,24523.0,0.0,278351446.0,2025-03-04 17:33:32,R,Y,,,
PR0020460,16,1,4857,1,PA DORADO (WWTP),2,Other noncompliance reporting,Y,OTH,Other,SPLITTER BOX #3/ CHLORINE CONTACT CHAMBER PUMP PIT,001,,18.456388,-66.25944,8.5,2025-10-16 12:30:00,2025-10-16 21:00:00,MOD,Modeling,51000.0,,,,,294314113,N,Y,,,PR0020460,001,PRASA DORADO WWTP COLLECTION SYSTEM,STF,State Government,24523.0,0.0,275894923.0,2025-01-31 08:38:48,R,N,2025-03-04,278351446.0,R
PR0020460,17,1,4981,1,PA DORADO (WWTP),2,Other noncompliance reporting,Y,MAN,Manhole,,001,,18.456388,-66.25944,5.28,2025-11-03 14:58:00,2025-11-03 20:15:00,MOD,Modeling,47550.0,,,,,295113990,N,Y,,,PR0020460,001,PRASA DORADO WWTP COLLECTION SYSTEM,STF,State Government,24523.0,0.0,278351446.0,2025-03-04 17:33:32,R,Y,,,
PR0020460,17,1,4981,1,PA DORADO (WWTP),2,Other noncompliance reporting,Y,MAN,Manhole,,001,,18.456388,-66.25944,5.28,2025-11-03 14:58:00,2025-11-03 20:15:00,MOD,Modeling,47550.0,,,,,295113990,N,Y,,,PR0020460,001,PRASA DORADO WWTP COLLECTION SYSTEM,STF,State Government,24523.0,0.0,275894923.0,2025-01-31 08:38:48,R,N,2025-03-04,278351446.0,R
PR0020460,18,1,5024,1,EA ARENALES (PUMP STATION),2,Other noncompliance reporting,N,PUM,Pumping Station,,001,,18.45025,-66.31197,18.7,2025-11-12 20:38:00,2025-11-13 15:20:00,MOD,Modeling,168300.0,,,,,295554898,N,Y,,,PR0020460,001,PRASA DORADO WWTP COLLECTION SYSTEM,STF,State Government,24523.0,0.0,278351446.0,2025-03-04 17:33:32,R,Y,,,
